,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
63,64,9759.0,9761.6,9749.4,9760.0,9751.833333333334,9754.6,9756.0,9759.333333333334,9760.133333333333,9762.7,9757.46
64,65,9759.0,9761.6,9749.4,9760.0,9751.833333333334,9754.733333333334,9756.0,9759.733333333334,9760.133333333333,9763.0,9757.543333333333
65,66,9759.0,9762.0,9749.4,9760.133333333333,9752.0,9755.266666666666,9756.0,9760.233333333334,9760.133333333333,9763.0,9757.716666666667
66,67,9759.0,9762.8,9749.6,9760.133333333333,9752.5,9755.733333333334,9756.0,9760.933333333332,9760.133333333333,9763.0,9757.983333333334
67,68,9759.0,9763.6,9749.6,9760.133333333333,9752.833333333334,9756.533333333333,9756.133333333333,9761.0,9760.266666666666,9763.0,9758.21
68,69,9759.0,9764.933333333332,9749.8,9760.333333333334,9753.333333333334,9757.466666666667,9756.466666666667,9761.0,9760.533333333333,9763.0,9758.586666666666
69,70,9759.0,9766.0,9749.8,9760.466666666667,9754.0,9758.4,9756.466666666667,9761.0,9760.8,9763.0,9758.893333333333
70,71,9759.0,9766.0,9751.0,9760.466666666667,9754.766666666666,9758.733333333334,9756.466666666667,9761.0,9761.066666666668,9763.0,9759.150000000001
71,72,9759.033333333333,9766.0,9752.0,9760.666666666666,9756.0,9758.8,9756.6,9761.0,9761.666666666666,9763.0,9759.476666666667
72,73,9759.066666666668,9766.0,9753.0,9761.0,9756.0,9759.2,9757.0,9761.0,9762.0,9763.0,9759.726666666666
73,74,9759.1,9766.0,9754.2,9761.333333333334,9756.0,9759.533333333333,9757.2,9761.0,9762.0,9763.0,9759.936666666666
74,75,9759.233333333334,9766.0,9754.4,9761.866666666667,9756.0,9760.0,9758.133333333333,9761.0,9762.0,9763.0,9760.163333333334
75,76,9759.4,9766.0,9754.4,9762.0,9756.0,9760.0,9759.133333333333,9761.0,9762.0,9763.0,9760.293333333333
76,77,9759.666666666666,9766.0,9754.8,9762.0,9756.0,9760.0,9760.266666666666,9761.0,9762.0,9763.0,9760.473333333332
