,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
81,82,9762.0,9758.0,9756.066666666668,9762.0,9752.1,9754.0,9764.6,9761.4,9756.0,9760.0,9758.616666666665
82,83,9762.0,9758.0,9756.266666666666,9762.0,9755.8,9754.0,9749.766666666666,9762.0,9756.0,9760.0,9757.583333333332
83,84,9762.0,9758.0,9756.4,9762.0,9756.0,9754.0,9766.0,9761.666666666666,9756.0,9760.0,9759.206666666667
84,85,9762.0,9758.0,9756.733333333334,9762.0,9755.3,9754.0,9766.0,9762.0,9756.0,9759.833333333334,9759.186666666666
85,86,9762.0,9758.0,9757.533333333333,9762.0,9756.0,9753.866666666667,9766.0,9762.0,9756.0,9759.9,9759.329999999998
86,87,9762.0,9758.0,9757.866666666667,9762.0,9756.0,9754.0,9766.0,9762.0,9756.0,9760.0,9759.386666666667
87,88,9762.0,9758.0,9758.0,9762.0,9756.0,9754.066666666668,9766.0,9762.0,9756.0,9759.8,9759.386666666667
88,89,9762.0,9758.0,9758.2,9762.0,9756.0,9754.1,9766.0,9762.0,9756.0,9759.466666666667,9759.376666666667
89,90,9762.0,9758.0,9758.3,9762.0,9756.0,9754.233333333334,9766.0,9762.0,9755.933333333332,9759.533333333333,9759.4
90,91,9745.533333333333,9758.0,9758.233333333334,9762.0,9756.0,9754.133333333333,9766.0,9436.6,9756.0,9760.0,9725.25
91,92,9745.533333333333,9758.0,9758.333333333334,9762.0,9756.0,9754.2,9766.0,9745.433333333332,9756.2,9760.0,9756.17
92,93,9762.0,9758.0,9758.366666666667,9762.0,9756.0,9754.366666666667,9766.0,9762.0,9756.4,9755.5,9759.063333333334
93,94,9745.566666666668,9758.0,9758.333333333334,9761.833333333334,9756.0,9754.566666666668,9766.0,9762.0,9756.6,9434.466666666667,9725.336666666666
94,95,9762.0,9756.1,9758.633333333333,9762.0,9756.0,9754.933333333332,9766.0,9762.0,9756.4,9759.8,9759.386666666665
95,96,9762.0,9757.8,9759.333333333334,9762.0,9756.0,9755.133333333333,9766.0,9762.0,9756.8,9760.0,9759.706666666667
96,97,9762.0,9758.0,9759.633333333333,9762.0,9756.0,9755.2,9733.4,9762.0,9724.9,9760.0,9753.313333333332
97,98,9762.0,9758.0,9759.733333333334,9762.0,9756.0,9755.2,9766.0,9745.866666666667,9758.4,9759.866666666667,9758.306666666667
98,99,9762.0,9758.0,9760.933333333332,9762.0,9756.0,9755.266666666666,9765.633333333333,9762.0,9759.2,9760.0,9760.103333333333
99,100,9762.0,9758.0,9761.0,9762.0,9756.0,9755.333333333334,9766.0,9761.933333333332,9760.0,9759.533333333333,9760.180000000002
