,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
51,52,424.1,544.7333333333333,495.96666666666664,392.4,388.96666666666664,368.56666666666666,411.6666666666667,468.06666666666666,496.56666666666666,391.1666666666667,438.21999999999997
52,53,433.43333333333334,545.3333333333334,502.93333333333334,411.8333333333333,384.5,376.0,413.76666666666665,462.1333333333333,511.8,383.4,442.5133333333333
53,54,439.96666666666664,553.7666666666667,506.96666666666664,420.96666666666664,373.0,386.23333333333335,413.5,466.7,511.1333333333333,378.1666666666667,445.0400000000001
54,55,440.8333333333333,550.7,508.4,427.6333333333333,367.6666666666667,386.93333333333334,410.53333333333336,488.8,515.3,387.3666666666667,448.4166666666667
55,56,451.1333333333333,550.0,513.4,437.96666666666664,397.5,384.2,409.1,486.3666666666667,522.1666666666666,393.5,454.5333333333333
56,57,464.03333333333336,548.0,528.1,449.3333333333333,418.6,393.93333333333334,420.26666666666665,484.26666666666665,524.8,400.96666666666664,463.2299999999999
57,58,474.8666666666667,548.0333333333333,525.2666666666667,464.3,406.8666666666667,402.23333333333335,417.6333333333333,488.5,525.4666666666667,399.23333333333335,465.23999999999995
58,59,473.5,547.0,521.4666666666667,473.6,415.4,385.8,426.73333333333335,488.2,538.8333333333334,397.46666666666664,466.7999999999999
59,60,484.6,547.2,525.1666666666666,493.3666666666667,404.8666666666667,387.96666666666664,423.3,500.1666666666667,534.2333333333333,389.96666666666664,469.0833333333333
60,61,475.9,549.1333333333333,521.5333333333333,495.8333333333333,401.43333333333334,391.93333333333334,428.23333333333335,497.5,531.2666666666667,388.0,468.07666666666665
61,62,480.8666666666667,546.5333333333333,522.4666666666667,503.93333333333334,393.7,386.26666666666665,430.43333333333334,481.8666666666667,526.8666666666667,387.1666666666667,466.01000000000005
62,63,484.3666666666667,545.7333333333333,520.9,503.1,393.03333333333336,378.3,436.9,498.6,529.1,388.6333333333333,467.8666666666667
63,64,482.1666666666667,545.8,527.4,504.3,412.73333333333335,369.6666666666667,433.8333333333333,500.6333333333333,532.8333333333334,388.1333333333333,469.75
64,65,486.56666666666666,548.3666666666667,530.3333333333334,505.8,435.06666666666666,374.4,435.7,507.96666666666664,532.1,386.6333333333333,474.29333333333335
65,66,484.23333333333335,548.3333333333334,537.8333333333334,507.3333333333333,441.93333333333334,374.6333333333333,438.26666666666665,514.5333333333333,524.9,381.26666666666665,475.32666666666665
