,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
57,58,75963.3,77111.06666666667,73494.0,79317.3,75707.5,78037.66666666667,74588.03333333334,74911.33333333333,74311.1,75437.66666666667,75887.89666666667
58,59,75782.66666666667,77037.83333333333,73307.73333333334,79179.8,75592.4,77918.2,74529.46666666666,74723.2,74229.7,75023.43333333333,75732.44333333333
59,60,75677.3,76876.6,73249.56666666667,79084.4,75480.3,77577.53333333334,74369.93333333333,74553.23333333334,74100.06666666667,74956.5,75592.54333333333
60,61,75537.63333333333,76553.93333333333,73213.53333333334,79034.06666666667,75324.33333333333,77287.1,74312.26666666666,74455.5,73998.36666666667,74786.26666666666,75450.3
61,62,75434.4,76293.06666666667,73104.73333333334,78868.56666666667,75059.9,77092.9,74274.93333333333,74397.63333333333,73802.73333333334,74708.03333333334,75303.69
62,63,75262.43333333333,76121.1,73029.96666666666,78551.66666666667,74923.06666666667,76880.63333333333,74130.5,74223.2,73694.36666666667,74527.93333333333,75134.48666666666
63,64,75199.0,75985.96666666666,72925.36666666667,78296.96666666666,74688.03333333334,76603.16666666667,74101.4,74205.53333333334,73613.23333333334,74471.33333333333,75009.00000000001
64,65,75184.23333333334,75655.0,72842.2,78209.23333333334,74406.63333333333,76358.96666666666,74051.33333333333,74082.36666666667,73280.46666666666,74371.1,74844.15333333335
65,66,74945.9,75621.53333333334,72773.8,78007.03333333334,74184.0,76102.1,73974.76666666666,73973.16666666667,73110.3,74229.13333333333,74692.17333333332
66,67,74861.43333333333,75439.9,72701.3,77805.2,74119.8,75897.66666666667,73946.76666666666,73922.73333333334,72930.23333333334,74099.43333333333,74572.44666666668
67,68,74779.9,75279.56666666667,72603.1,77414.06666666667,73990.93333333333,75773.13333333333,73876.46666666666,73736.53333333334,72443.2,74047.93333333333,74394.48333333334
68,69,74681.1,75223.5,72498.76666666666,77161.76666666666,73970.66666666667,75572.06666666667,73821.16666666667,73679.63333333333,72247.83333333333,74045.73333333334,74290.22333333334
69,70,74428.2,75186.03333333334,72398.0,76987.23333333334,73691.23333333334,75302.7,73718.46666666666,73638.86666666667,72068.9,73985.93333333333,74140.55666666667
70,71,74252.9,75117.56666666667,72312.5,76865.36666666667,73510.73333333334,75209.2,73632.2,73484.46666666666,71999.8,73825.83333333333,74021.05666666667
71,72,74098.86666666667,74820.23333333334,72138.26666666666,76788.43333333333,73294.36666666667,75117.83333333333,73528.0,73255.53333333334,71581.66666666667,73780.7,73840.38999999998
72,73,73967.56666666667,74713.7,72083.8,76586.33333333333,73074.23333333334,75109.63333333333,73372.43333333333,73138.0,71205.86666666667,73705.0,73695.65666666666
73,74,73514.66666666667,74619.43333333333,72003.36666666667,76493.1,72925.23333333334,75074.06666666667,73237.66666666667,72956.76666666666,70996.7,73650.8,73547.18000000001
74,75,73323.0,74540.73333333334,71865.56666666667,76388.36666666667,72592.23333333334,74991.33333333333,73206.93333333333,72869.53333333334,70773.86666666667,73628.2,73417.97666666665
75,76,73140.66666666667,74385.93333333333,71823.1,76141.9,72381.76666666666,74592.2,73020.83333333333,72740.26666666666,70573.9,73586.93333333333,73238.75
76,77,72757.0,74215.0,71726.66666666667,75873.86666666667,72238.26666666666,74432.83333333333,72916.0,72613.4,70456.26666666666,73317.83333333333,73054.71333333335
77,78,72655.93333333333,74081.16666666667,71631.06666666667,75697.63333333333,72001.83333333333,74347.0,72851.06666666667,72330.13333333333,70351.13333333333,73284.16666666667,72923.11333333333
78,79,72480.93333333333,73942.1,71491.2,75492.73333333334,71697.13333333333,74165.26666666666,72783.7,72180.4,70300.6,73263.96666666666,72779.80333333333
79,80,72343.9,73762.56666666667,71277.63333333333,75389.5,71465.86666666667,74008.9,72755.73333333334,72003.56666666667,70176.83333333333,73090.3,72627.48000000001
80,81,72290.46666666666,73665.33333333333,71047.9,75187.1,71341.1,73929.33333333333,72687.0,71824.7,70097.83333333333,73052.0,72512.27666666667
81,82,72248.06666666667,73554.93333333333,70888.66666666667,74998.43333333333,71279.53333333334,73789.93333333333,72609.96666666666,71695.8,70037.83333333333,72940.26666666666,72404.34333333334
82,83,72149.66666666667,73304.0,70730.63333333333,74910.33333333333,71042.23333333334,73676.23333333334,72541.63333333333,71347.16666666667,69880.96666666666,72709.33333333333,72229.22
83,84,72030.93333333333,73086.03333333334,70635.9,74841.13333333333,70887.2,73527.06666666667,72505.73333333334,71194.3,69740.73333333334,72577.86666666667,72102.69000000002
84,85,71985.03333333334,72887.23333333334,70595.33333333333,74790.06666666667,70692.7,73471.76666666666,72442.73333333334,71140.1,69638.16666666667,72469.86666666667,72011.3
85,86,71875.33333333333,72693.83333333333,70541.6,74622.13333333333,70460.5,73373.93333333333,72377.93333333333,71056.93333333333,69568.93333333333,72386.43333333333,71895.75666666668
86,87,71780.56666666667,72633.8,70515.93333333333,74523.13333333333,70190.86666666667,73319.9,72292.7,70996.93333333333,69486.1,72172.53333333334,71791.24666666667
87,88,71738.23333333334,72420.6,70484.8,74470.36666666667,70057.83333333333,73176.63333333333,72240.1,70883.36666666667,69386.56666666667,72041.13333333333,71689.96333333333
88,89,71653.33333333333,72349.33333333333,70464.4,74410.13333333333,69995.1,73070.93333333333,72195.53333333334,70831.43333333333,69361.26666666666,71972.3,71630.37666666666
89,90,71446.03333333334,72264.96666666666,70428.13333333333,74388.53333333334,69917.6,72984.63333333333,72089.5,70658.2,69290.86666666667,71806.4,71527.48666666666
90,91,71369.16666666667,72177.8,70362.76666666666,74128.16666666667,69740.53333333334,72903.7,72063.5,70451.2,69239.0,71711.9,71414.77333333335
91,92,71147.2,72115.66666666667,70293.6,74128.16666666667,69677.86666666667,72882.0,72012.8,70210.2,69145.53333333334,71637.4,71325.04333333333
92,93,71018.83333333333,72024.33333333333,70177.83333333333,74050.03333333334,69540.0,72870.23333333334,71972.43333333333,70018.13333333333,68987.2,71539.53333333334,71219.85666666666
93,94,70868.63333333333,71982.96666666666,70144.23333333334,74020.93333333333,69382.3,72803.5,71896.03333333334,69914.8,68949.76666666666,71490.46666666666,71145.36333333334
94,95,70745.3,71925.26666666666,70133.63333333333,73928.73333333334,69347.36666666667,72748.46666666666,71816.63333333333,69890.7,68916.46666666666,71386.36666666667,71083.89333333334
95,96,70704.13333333333,71889.56666666667,70022.76666666666,73832.26666666666,69258.93333333333,72614.03333333334,71694.7,69758.26666666666,68830.3,71310.33333333333,70991.53000000001
96,97,70687.56666666667,71827.73333333334,69871.8,73577.13333333333,69150.26666666666,72567.03333333334,71688.36666666667,69635.36666666667,68803.56666666667,71239.43333333333,70904.82666666666
97,98,70612.33333333333,71746.06666666667,69756.5,73419.86666666667,69079.7,72535.86666666667,71605.4,69510.43333333333,68746.26666666666,71044.66666666667,70805.70999999999
98,99,70520.86666666667,71640.4,69645.13333333333,73281.2,68980.0,72385.63333333333,71506.03333333334,69452.73333333334,68614.63333333333,70961.7,70698.83333333333
99,100,70479.8,71461.4,69456.3,73202.36666666667,68929.4,72352.53333333334,71373.53333333334,69440.86666666667,68574.8,70886.43333333333,70615.74333333335
