,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
61,62,93259.5,93683.53333333334,91500.36666666667,87372.53333333334,97599.26666666666,95397.93333333333,90545.86666666667,97019.86666666667,93006.6,93358.93333333333,93274.44
62,63,93474.73333333334,94087.66666666667,91774.66666666667,87120.9,97578.96666666666,95426.93333333333,90188.7,97531.6,92731.1,93548.4,93346.36666666667
63,64,93183.16666666667,95125.63333333333,91492.76666666666,87426.2,97242.73333333334,95354.76666666666,89917.0,97583.13333333333,92767.83333333333,93035.36666666667,93312.86
64,65,93096.6,95306.53333333334,91814.1,87515.76666666666,97482.16666666667,95519.86666666667,90122.03333333334,97192.9,92855.23333333334,92954.13333333333,93385.93333333335
65,66,93026.76666666666,95941.16666666667,91870.33333333333,87783.33333333333,97570.16666666667,95521.9,90435.86666666667,97051.46666666666,92891.56666666667,92940.8,93503.33666666667
66,67,92636.16666666667,95562.83333333333,91603.9,88195.36666666667,97646.73333333334,94768.46666666666,90370.4,96413.56666666667,92824.1,93318.3,93333.98333333334
67,68,92931.56666666667,95757.83333333333,91403.46666666666,88103.93333333333,97615.0,94794.93333333333,90041.66666666667,97076.26666666666,92932.7,93621.13333333333,93427.84999999998
68,69,92979.26666666666,96086.6,91508.5,88129.7,97761.33333333333,94269.46666666666,90647.73333333334,97487.9,93208.0,93541.8,93562.03000000001
69,70,92745.9,95808.83333333333,91949.9,88204.23333333334,97768.36666666667,94080.83333333333,91160.26666666666,97219.06666666667,92516.8,94256.93333333333,93571.11333333333
70,71,92553.66666666667,95470.16666666667,91468.36666666667,88654.76666666666,98069.63333333333,93616.33333333333,91362.13333333333,96626.43333333333,92378.36666666667,94693.06666666667,93489.29333333333
71,72,92634.5,94899.5,91774.53333333334,88974.1,97256.2,93423.06666666667,91092.56666666667,96333.06666666667,91903.8,94575.93333333333,93286.72666666667
72,73,92816.96666666666,95073.26666666666,92069.56666666667,88703.13333333333,97393.66666666667,93686.53333333334,91095.1,96734.86666666667,92282.06666666667,94561.53333333334,93441.67000000001
73,74,92671.66666666667,94795.26666666666,92362.3,88848.93333333333,97119.4,93673.33333333333,90863.73333333334,97084.03333333334,92301.1,94823.43333333333,93454.31999999999
